# id,name,mesonet,lat,lon,elevation,agl,cit,state,country,active
D5444,DW5444 Heppner                    OR US,APRSWXNET,45.40882873535156,-119.51416778564453,816.9000244140625,-9999.0,null,null,null,true
WPS45,White Pass-base                  WA US NWAVAL,utmesnet,46.63999938964844,-121.38999938964844,1371.9000244140625,-9999.0,null,null,null,true
D6775,DW6775 Tyrone                     PA US,APRSWXNET,40.680118560791016,-78.25994110107422,347.0,-9999.0,null,null,null,true
THLT1,WASHBURN RAIN GAUGE              TN US         TVA,HADS2,36.29499816894531,-83.58778381347656,432.79998779296875,-9999.0,null,null,null,true
D4113,DW4113 Tampa                      FL US,APRSWXNET,28.077999114990234,-82.55799865722656,2.5,-9999.0,null,null,null,true
C3471,CW3471 Grootegast                    NL,APRSWXNET,53.20967102050781,6.28000020980835,0.0,-9999.0,null,null,null,true
D5442,DW5442 Cedar Park                 TX US,APRSWXNET,30.50217056274414,-97.80599975585938,271.0,-9999.0,null,null,null,true
D4111,DW4111 Plano                      TX US,APRSWXNET,33.035640716552734,-96.74812316894531,209.39999389648438,-9999.0,null,null,null,true
KCHJ,Chief Joseph WYO 296 north of Cody,wydotroad,44.74449920654297,-109.38200378417969,2529.0,-9999.0,null,null,null,true
AP494,KA1GJU-3 Hampton Falls            NH US,APRSWXNET,42.91775131225586,-70.95555877685547,73.0,-9999.0,null,null,null,true
C2140,CW2140 Drum Head                  NS CA,APRSWXNET,45.15414047241211,-61.619049072265625,25.0,-9999.0,null,null,null,true
FCRM8,FRENCH CREEK                     MT US,RAWS,45.33000183105469,-112.91280364990234,2262.199951171875,-9999.0,null,null,null,true
AP499,KD4YJJ-2 Pensacola                FL US,APRSWXNET,30.452499389648438,-87.21682739257812,26.0,-9999.0,null,null,null,true
D4118,DW4118 Sandy                      OR US,APRSWXNET,45.39149856567383,-122.10832977294922,381.0,-9999.0,null,null,null,true
MRSC1,BIRD SPRINGS PASS                CA US,RAWS,35.53580093383789,-118.14029693603516,2275.60009765625,-9999.0,null,null,null,true
VALP4,RIO VALENCIANO NEAR JUNCOS 1S    PR US        USGS,HADS2,18.216110229492188,-65.92610931396484,97.5,-9999.0,null,null,null,true
C3438,CW3438 Hollis Point               MD US,APRSWXNET,38.635311126708984,-77.10993194580078,10.0,-9999.0,null,null,null,true
C2103,CW2103 Udine                         IT,APRSWXNET,46.03799819946289,13.25117015838623,105.0,-9999.0,null,null,null,true
BLCC1,BLOODS CREEK NEAR BEAR VALLEY 1S CA US,HADS2,38.45000076293945,-120.03500366210938,2194.60009765625,-9999.0,null,null,null,true
DURO2,WASHITA RIVER NEAR DURWOOD NEAR  OK US  USARMY-COE,HADS2,34.23305892944336,-96.98278045654297,198.39999389648438,-9999.0,null,null,null,true
P188,Annapolis, CA,gpsmet,38.66790008544922,-123.2300033569336,240.04209899902344,-9999.0,null,null,null,true
C2101,CW2101 Mahomet                    IL US,APRSWXNET,40.216121673583984,-88.35929870605469,222.5,-9999.0,null,null,null,true
ELRN7,ELIZABETH CITY                   NC US,RAWS,36.346900939941406,-76.2780990600586,4.599999904632568,-9999.0,null,null,null,true
PTFO3,COFFEE POT FLAT 2                OR US,RAWS,42.55670166015625,-120.60220336914062,1586.800048828125,-9999.0,null,null,null,true
SEIO2,NORTH CANADIAN RIVER NEAR SEILIN OK US  USARMY-COE,HADS2,36.185001373291016,-98.92082977294922,510.5,-9999.0,null,null,null,true
RMFM1,ANDROSCOGGIN RIVER AT RUMFORD    ME US        USGS,HADS2,43.551109313964844,-70.54389190673828,128.0,-9999.0,null,null,null,true
PVLU1,PARK VALLEY                      UT US SCAN,utmesnet,41.77000045776367,-113.26000213623047,1554.5,-9999.0,null,null,null,true
C2106,CW2106 Stevens Point              WI US,APRSWXNET,44.51129913330078,-89.57319641113281,330.1000061035156,-9999.0,null,null,null,true
D6746,DW6746 San Giovanni Bianco           IT,APRSWXNET,45.87474822998047,9.651749610900879,402.0,-9999.0,null,null,null,true
GDMM5,Grand Marais, MN,NOS-NWLON,47.74800109863281,-90.34200286865234,186.1999969482422,-9999.0,null,null,null,true
D6743,DW6743 Saro (Goteborg)               SE,APRSWXNET,57.521331787109375,11.943329811096191,12.0,-9999.0,null,null,null,true
D5412,DW5412 Gummersbach                   DE,APRSWXNET,51.06632995605469,7.579500198364258,406.0,-9999.0,null,null,null,true
GDMM8,GIBSON  DAM NEAR AUGUSTA 19NW    MT US        USBR,HADS2,47.60166931152344,-112.76167297363281,1439.9000244140625,-9999.0,null,null,null,true
AP449,WB9BJQ Onalaska                   WI US,APRSWXNET,43.88050079345703,-91.23217010498047,208.0,-9999.0,null,null,null,true
D6742,DW6742 Valverde Canary Island Spain  ES,APRSWXNET,27.809499740600586,-17.91366958618164,571.0,-9999.0,null,null,null,true
D5411,DW5411 Margaret                   AL US,APRSWXNET,33.65950012207031,-86.48750305175781,252.0,-9999.0,null,null,null,true
D6741,DW6741 Covington                  VA US,APRSWXNET,37.825828552246094,-80.00132751464844,386.0,-9999.0,null,null,null,true
SSRW4,SOUTH SPRING CREEK RESERVOIR NEA WY US       WYSTO,HADS2,41.20640182495117,-107.03389739990234,2883.39990234375,-9999.0,null,null,null,true
P196,Petaluma, CA,gpsmet,38.298099517822266,-122.74299621582031,121.97579956054688,-9999.0,null,null,null,true
D5419,DW5419 Atlanta                    GA US,APRSWXNET,33.8663215637207,-84.3706283569336,317.6000061035156,-9999.0,null,null,null,true
D5418,DW5418 Pililla                       PH,APRSWXNET,14.496330261230469,121.31133270263672,18.0,-9999.0,null,null,null,true
CLSL,Carlisle 5 SW                    KY US,KYMN,38.2796516418457,-84.10369110107422,286.5119934082031,-9999.0,null,null,null,true
AP446,KC0FOW Rochester                  MN US,APRSWXNET,43.96916961669922,-92.48017120361328,378.0,-9999.0,null,null,null,true
D6748,DW6748 Panama City Beach          FL US,APRSWXNET,30.155670166015625,-85.76249694824219,4.0,-9999.0,null,null,null,true
RBFN5,PECOS RIVER AT RED BLUFF         NM US        USGS,HADS2,32.075279235839844,-104.03943634033203,869.2999877929688,-9999.0,null,null,null,true
D5416,DW5416 Princeton                  NJ US,APRSWXNET,40.35316848754883,-74.71967315673828,46.0,-9999.0,null,null,null,true
C4779,CW4779 Haverhill                  MA US,APRSWXNET,42.762001037597656,-71.08000183105469,43.0,-9999.0,null,null,null,true
C2112,CW2112 Bethlehem                  PA US,APRSWXNET,40.62992858886719,-75.38246154785156,102.0,-9999.0,null,null,null,true
P176,Redwood City, CA,gpsmet,37.4718017578125,-122.35700225830078,466.1604919433594,-9999.0,null,null,null,true
C4772,CW4772 Pocatky-Vysocina              CZ,APRSWXNET,49.25967025756836,15.238670349121094,614.0,-9999.0,null,null,null,true
C3442,CW3442 Laval                      QC CA,APRSWXNET,45.56324005126953,-73.8336181640625,31.0,-9999.0,null,null,null,true
C3444,CW3444 Pony                       MT US,APRSWXNET,45.670379638671875,-111.93853759765625,2070.0,-9999.0,null,null,null,true
PRYB,Mayfield 6 SW                    KY US,KYMN,36.6982307434082,-88.723876953125,132.283203125,-9999.0,null,null,null,true
C4778,CW4778 Auckland                      NZ,APRSWXNET,-36.86294937133789,174.73876953125,46.0,-9999.0,null,null,null,true
D6757,DW6757 Seguin                     TX US,APRSWXNET,29.547500610351562,-98.04199981689453,189.0,-9999.0,null,null,null,true
KNSN2,KANE SPRINGS                     NV US,RAWS,37.25,-114.70670318603516,1335.5999755859375,-9999.0,null,null,null,true
D5425,DW5425 Mechanicsburg              PA US,APRSWXNET,40.22285079956055,-77.01415252685547,133.0,-9999.0,null,null,null,true
D6755,DW6755 Roslyn                     WA US,APRSWXNET,47.1614990234375,-121.09033203125,1000.0,-9999.0,null,null,null,true
WOON4,WOODCLIFF LAKE OUTLET AT HILLSDA NJ US        USGS,HADS2,41.011940002441406,-74.04778289794922,30.5,-9999.0,null,null,null,true
D5423,DW5423 Katy                       TX US,APRSWXNET,29.77532958984375,-95.76933288574219,39.599998474121094,-9999.0,null,null,null,true
D6753,DW6753 Sanford                    FL US,APRSWXNET,28.790000915527344,-81.30616760253906,15.199999809265137,-9999.0,null,null,null,true
D6752,DW6752 St-Albert                  ON CA,APRSWXNET,45.250511169433594,-75.08936309814453,76.0,-9999.0,null,null,null,true
HTVT2,HUNTSVILLE                       TX US,RAWS,30.736900329589844,-95.5875015258789,108.19999694824219,-9999.0,null,null,null,true
D5420,DW5420 Ashburn                    VA US,APRSWXNET,39.03432846069336,-77.4729995727539,79.0,-9999.0,null,null,null,true
C3450,CW3450 Bakersfield                CA US,APRSWXNET,35.366031646728516,-119.12284851074219,111.0,-9999.0,null,null,null,true
D6750,DW6750 Garland                    TX US,APRSWXNET,32.91728973388672,-96.60762786865234,153.60000610351562,-9999.0,null,null,null,true
VCRT2,VICTORIA                         TX US,RAWS,28.846099853515625,-96.92169952392578,7.0,-9999.0,null,null,null,true
CCCC1,CHINO CANYON CK BLO TRAMWAY NR P CA US        USGS,HADS2,33.84416961669922,-116.60443878173828,217.89999389648438,-9999.0,null,null,null,true
D5428,DW5428 Alexandria                 LA US,APRSWXNET,31.26283073425293,-92.47833251953125,23.5,-9999.0,null,null,null,true
D5427,DW5427 Dieren                        NL,APRSWXNET,52.050498962402344,6.086329936981201,22.0,-9999.0,null,null,null,true
VLLM7,MERAMEC  RIVER AT VALLEY PARK    MO US  USARMY-COE,HADS2,38.546390533447266,-90.49472045898438,131.10000610351562,-9999.0,null,null,null,true
D6758,DW6758 Georgetown                 SC US,APRSWXNET,33.3754997253418,-79.18350219726562,9.0,-9999.0,null,null,null,true
C4746,CW4746 Friend                     NE US,APRSWXNET,40.725830078125,-97.2344970703125,485.0,-9999.0,null,null,null,true
WDOM5,DES MOINES RIVER AT WINDOM       MN US  USARMY-COE,HADS2,43.890560150146484,-95.15972137451172,419.1000061035156,-9999.0,null,null,null,true
C3418,CW3418 Peterborough                  UK,APRSWXNET,52.55867004394531,-0.24083000421524048,10.0,-9999.0,null,null,null,true
CHRO3,CHARLOTTE RIDGE                  OR US,RAWS,43.6692008972168,-123.943603515625,371.8999938964844,-9999.0,null,null,null,true
LPSI1,LOLO PASS                        ID US SNOTEL,utmesnet,46.630001068115234,-114.58000183105469,1597.199951171875,-9999.0,null,null,null,true
GRVW4,GROS VENTRE SUMMIT               WY US SNOTEL,utmesnet,43.38999938964844,-110.12999725341797,2667.0,-9999.0,null,null,null,true
RMFO3,RED MOUND                        OR US,RAWS,42.12329864501953,-124.30030059814453,534.2999877929688,-9999.0,null,null,null,true
NHPC1,NEWHALL PASS                     CA US,RAWS,34.33689880371094,-118.52059936523438,650.7000122070312,-9999.0,null,null,null,true
NM7E,Deming Airport                   NM US,utmesnet,32.255828857421875,-107.72265625,1312.800048828125,-9999.0,null,null,null,true
C4740,CW4740 Boynton Beach              FL US,APRSWXNET,26.531169891357422,-80.07866668701172,9.0,-9999.0,null,null,null,true
C3410,CW3410 Superior                   NE US,APRSWXNET,40.02695846557617,-98.06880950927734,497.0,-9999.0,null,null,null,true
BLCA3,BLUE RIVER NEAR CLIFTON 17NE     AZ US        USGS,HADS2,33.290828704833984,-109.195556640625,1268.0,-9999.0,null,null,null,true
BLCA2,BLACK CAPE                       AK US,RAWS,58.406700134277344,-152.8863983154297,22.899999618530273,-9999.0,null,null,null,true
C3414,CW3414 Milford                    MA US,APRSWXNET,42.148651123046875,-71.52513122558594,120.0,-9999.0,null,null,null,true
D6723,DW6723 Newburyport                MA US,APRSWXNET,42.82406997680664,-70.88761138916016,4.0,-9999.0,null,null,null,true
D6722,DW6722 Drimmelen                     NL,APRSWXNET,51.70967102050781,4.813499927520752,10.0,-9999.0,null,null,null,true
CSRN1,CASTLE ROCK NEAR HARRISBURG 11NE NE US        USGS,HADS2,41.63690185546875,-103.5625,1257.300048828125,-9999.0,null,null,null,true
D6720,DW6720 Renton                     WA US,APRSWXNET,47.47650146484375,-122.12383270263672,178.0,-9999.0,null,null,null,true
HNDC2,SOUTH PLATTE RIVER AT HENDERSON  CO US       CODWR,HADS2,39.91999816894531,-104.86778259277344,1523.699951171875,-9999.0,null,null,null,true
AP462,MB7UIK Maidstone                     UK,APRSWXNET,51.16817092895508,0.6240000128746033,30.0,-9999.0,null,null,null,true
NM7T,Hurley Smelter                   NM US,utmesnet,32.69194030761719,-108.12444305419922,1724.0,-9999.0,null,null,null,true
RACM4,RACO                             MI US,RAWS,46.35810089111328,-84.80390167236328,228.60000610351562,-9999.0,null,null,null,true
AP464,KU4ME Andersonville               TN US,APRSWXNET,36.19083023071289,-83.92849731445312,351.0,-9999.0,null,null,null,true
D6729,DW6729 Roma                          IT,APRSWXNET,41.83966827392578,12.515999794006348,50.0,-9999.0,null,null,null,true
AP463,K4RVH Madison                     AL US,APRSWXNET,34.79417037963867,-86.7334976196289,244.0,-9999.0,null,null,null,true
KCMS,Peru Hill I-80 at Green River Tunnel,wydotmet,41.54999923706055,-109.5999984741211,1962.0,-9999.0,null,null,null,true
D6727,DW6727 Memphis                    TN US,APRSWXNET,35.24932861328125,-89.95883178710938,90.0,-9999.0,null,null,null,true
C3427,CW3427 Antioch                    CA US,APRSWXNET,37.979591369628906,-121.79778289794922,61.0,-9999.0,null,null,null,true
C4759,CW4759 Monroe                     UT US,APRSWXNET,38.638671875,-112.11617279052734,1634.800048828125,-9999.0,null,null,null,true
KCKZ,PERKASIE                         PA US SAI,NonFedAWOS,40.38916015625,-75.29049682617188,173.10000610351562,-9999.0,null,null,null,true
C4751,CW4751 Belmont                    CA US,APRSWXNET,37.51670837402344,-122.30921936035156,109.0,-9999.0,null,null,null,true
SFLS2,BIG SIOUX RIVER AT DIVERSION NEA SD US  USARMY-COE,HADS2,43.600830078125,-96.74028015136719,430.70001220703125,-9999.0,null,null,null,true
C4752,CW4752 Epping                        UK,APRSWXNET,51.706871032714844,0.11533000320196152,105.0,-9999.0,null,null,null,true
C3422,CW3422 N.Cape May                 NJ US,APRSWXNET,38.964168548583984,-74.92500305175781,6.0,-9999.0,null,null,null,true
C3424,CW3424 Payson                     AZ US,APRSWXNET,34.23366928100586,-111.30133056640625,1524.4000244140625,-9999.0,null,null,null,true
HFMN7,HOFMANN FOREST                   NC US,RAWS,34.82500076293945,-77.3218994140625,12.800000190734863,-9999.0,null,null,null,true
D6735,DW6735 Sway                          UK,APRSWXNET,50.781280517578125,-1.6049100160598755,42.0,-9999.0,null,null,null,true
AP458,N5RIG Fremont                     NE US,APRSWXNET,41.448829650878906,-96.48467254638672,363.0,-9999.0,null,null,null,true
QPVA3,PLEASANT VALLEY                  AZ US,RAWS,34.08829879760742,-110.94219970703125,1578.5999755859375,-9999.0,null,null,null,true
RMFN7,ROCKY MOUNT                      NC US,RAWS,35.97309875488281,-77.79859924316406,32.0,-9999.0,null,null,null,true
D6731,DW6731 Rowville                      AU,APRSWXNET,-37.938350677490234,145.22149658203125,52.0,-9999.0,null,null,null,true
D5400,DW5400 Hof                           DE,APRSWXNET,50.44132995605469,11.858830451965332,575.0,-9999.0,null,null,null,true
D6730,DW6730 Terzolas                      IT,APRSWXNET,46.36183166503906,10.926830291748047,735.0,-9999.0,null,null,null,true
YEFO3,YELLOWSTONE MTN.                 OR US,RAWS,44.592201232910156,-122.42780303955078,938.7999877929688,-9999.0,null,null,null,true
OKSC1,OAKLAND SOUTH                    CA US,RAWS,37.78609848022461,-122.14469909667969,333.79998779296875,-9999.0,null,null,null,true
AP453,KD4NGC Milledgeville              GA US,APRSWXNET,33.039058685302734,-83.07070922851562,115.80000305175781,-9999.0,null,null,null,true
NM6O,La Union                         NM US,utmesnet,31.918699264526367,-106.63300323486328,1151.199951171875,-9999.0,null,null,null,true
D5406,DW5406 Giessen                       DE,APRSWXNET,50.60832977294922,8.711000442504883,173.0,-9999.0,null,null,null,true
AP456,KE8YN Chesapeake                  VA US,APRSWXNET,36.716670989990234,-76.26750183105469,14.0,-9999.0,null,null,null,true
VCNJ,Conejos (Valles Caldera)         NM US DRI,utmesnet,35.718048095703125,-106.58611297607422,2490.199951171875,-9999.0,null,null,null,true
DURK1,DURHAM                           KS US  USARMY-COE,HADS2,38.48332977294922,-97.2249984741211,420.0,-9999.0,null,null,null,true
KD07,FAITHMUNICIPAL                   SD US SUPERAWOS,NonFedAWOS,45.03609085083008,-102.01000213623047,787.0,-9999.0,null,null,null,true
CDFA2,CDFA2 Coldfoot DOT                AK US,APRSWXNET,67.25530242919922,-150.18389892578125,320.0,-9999.0,null,null,null,true
LNMI2,SPOON RIVER NEAR LONDON MILLS 1N IL US  USARMY-COE,HADS2,40.707218170166016,-90.27999877929688,155.10000610351562,-9999.0,null,null,null,true
BSXT2,Bertram 8 SSW,LCRA_quart,30.639219284057617,-98.10874938964844,370.2279968261719,-9999.0,null,null,null,true
C4721,CW4721 Beaumont                   CA US,APRSWXNET,33.977500915527344,-116.95916748046875,920.5,-9999.0,null,null,null,true
D6702,DW6702 Zebulon /Emit              NC US,APRSWXNET,35.74544906616211,-78.2582778930664,91.0,-9999.0,null,null,null,true
MRSN2,MT ROSE SKI AREA                 NV US SNOTEL,utmesnet,39.31999969482422,-119.88999938964844,2697.5,-9999.0,null,null,null,true
SYCSD,Sycamore Canyon                  CA US,utmesnet,32.914310455322266,-117.02958679199219,316.3999938964844,-9999.0,null,null,null,true
AP407,KB2M Ocean View                   NJ US,APRSWXNET,39.184669494628906,-74.75016784667969,10.0,-9999.0,null,null,null,true
MRSN6,MORRIS RAIN GAGE                 NY US        USGS,HADS2,42.52333068847656,-75.2925033569336,335.29998779296875,-9999.0,null,null,null,true
D6708,DW6708 San Jose                   CA US,APRSWXNET,37.22962188720703,-121.89492797851562,84.0,-9999.0,null,null,null,true
QMMA3,MUSIC MOUNTAIN                   AZ US,RAWS,35.6150016784668,-113.79419708251953,1638.300048828125,-9999.0,null,null,null,true
D6707,DW6707 Woodland                   CA US,APRSWXNET,38.658878326416016,-121.77474975585938,21.0,-9999.0,null,null,null,true
MCGA1,Coast Guard Sector Mobile, AL,NOS-NWLON,30.648000717163086,-88.05799865722656,0.0,-9999.0,null,null,null,true
D6703,DW6703 Granite Falls              WA US,APRSWXNET,48.07917022705078,-121.95417022705078,141.10000610351562,-9999.0,null,null,null,true
TPCT2,Tow 5 W,LCRA_quart,30.881900787353516,-98.55130004882812,470.9309997558594,-9999.0,null,null,null,true
MCGC1,MCGUIRES                         CA US,RAWS,39.352500915527344,-123.60169982910156,191.10000610351562,-9999.0,null,null,null,true
C3400,CW3400 Ogallala                   NE US,APRSWXNET,41.12699890136719,-101.71499633789062,996.7000122070312,-9999.0,null,null,null,true
C4731,CW4731 De Soto                    WI US,APRSWXNET,43.420841217041016,-91.19197845458984,219.5,-9999.0,null,null,null,true
C3402,CW3402 Litchfield                 CT US,APRSWXNET,41.737220764160156,-73.1877670288086,316.0,-9999.0,null,null,null,true
C3403,CW3403 Lancaster                  OH US,APRSWXNET,39.75429153442383,-82.56810760498047,292.0,-9999.0,null,null,null,true
D6711,DW6711 Noonday                    TX US,APRSWXNET,32.223209381103516,-95.4222183227539,141.0,-9999.0,null,null,null,true
KIDC1,Childs Canyon                    CA US LOXWFO,utmesnet,34.18920135498047,-118.27890014648438,326.1000061035156,-9999.0,null,null,null,true
D6716,DW6716 South Berlin               MA US,APRSWXNET,42.3631706237793,-71.62982940673828,292.0,-9999.0,null,null,null,true
COFA2,COLDFOOT                         AK US SNOTEL,utmesnet,67.25,-150.17999267578125,317.0,-9999.0,null,null,null,true
BRUO3,BRUSH CREEK                      OR US,RAWS,44.28419876098633,-122.84940338134766,649.2000122070312,-9999.0,null,null,null,true
CHRK1,BIG HILL CREEK NEAR CHERRYVALE 4 KS US  USARMY-COE,HADS2,37.269439697265625,-95.46806335449219,249.89999389648438,-9999.0,null,null,null,true
OLVL1,COMITE RIVER NEAR OLIVE BRANCH 2 LA US        USGS,HADS2,30.755830764770508,-91.04389190673828,34.70000076293945,-9999.0,null,null,null,true
GLDI2,MISS RVR AT LOCK & DAM #18 NR GL IL US  USARMY-COE,HADS2,40.883331298828125,-91.03333282470703,164.0,-9999.0,null,null,null,true
GLDI4,BOONE RIVER NEAR GOLDFIELD 2SW   IA US  USARMY-COE,HADS2,42.72610855102539,-93.96666717529297,327.70001220703125,-9999.0,null,null,null,true
C4709,CW4709 Capps                      AR US,APRSWXNET,36.237388610839844,-93.19734954833984,451.1000061035156,-9999.0,null,null,null,true
FMOC1,FRIEND MTN.                      CA US,RAWS,40.505001068115234,-123.3416976928711,1219.199951171875,-9999.0,null,null,null,true
HRPSD,Harrison Park                    CA US,utmesnet,33.03960037231445,-116.56099700927734,1481.5999755859375,-9999.0,null,null,null,true
KNSO2,FLINT CK AT US HWY 412 BRIDGE NR OK US  USARMY-COE,HADS2,36.1863899230957,-94.70667266845703,260.6000061035156,-9999.0,null,null,null,true
AP422,W1JOB Southwest Harbor            ME US,APRSWXNET,44.29167175292969,-68.34200286865234,40.0,-9999.0,null,null,null,true
WLFP1,WOLF POND                        PA US,RAWS,40.51559829711914,-76.77749633789062,524.2999877929688,-9999.0,null,null,null,true
C4714,CW4714 Watford City               ND US,APRSWXNET,47.79917907714844,-103.29598236083984,641.5999755859375,-9999.0,null,null,null,true
LPSN6,LAKE PLEASANT                    NY US,RAWS,43.83330154418945,-74.66670227050781,548.5999755859375,-9999.0,null,null,null,true
C4717,CW4717 Colchester                    UK,APRSWXNET,51.912498474121094,0.911329984664917,40.0,-9999.0,null,null,null,true
ACON5,BRUSHY MOUNTAIN                  NM US,RAWS,34.71969985961914,-107.84829711914062,2678.89990234375,-9999.0,null,null,null,true
BOLG1,BRENDER                          GA US,RAWS,33.05059814453125,-83.71640014648438,91.4000015258789,-9999.0,null,null,null,true
IDAC1,IDRIA                            CA US       CADWR,HADS2,38.41611099243164,-120.67138671875,731.5,-9999.0,null,null,null,true
AP414,W1LH-12 Marshfield                ME US,APRSWXNET,44.73500061035156,-67.5018310546875,58.0,-9999.0,null,null,null,true
USFS1,SILAS LITTLE - NJ                      USFS,NJWxNet,39.90999984741211,-74.5999984741211,33.0,-9999.0,null,null,null,true
USFS2,FORT DIX I - NJ                        USFS,NJWxNet,39.970001220703125,-74.43000030517578,45.0,-9999.0,null,null,null,true
AFTY,AFTON                            WY US AGRIMET,utmesnet,42.73332977294922,-110.93582916259766,1893.0999755859375,-9999.0,null,null,null,true
SGPC1,SUGAR PINE NEAR FORESTHILL 8NNE  CA US,HADS2,39.12805938720703,-120.75,1171.300048828125,-9999.0,null,null,null,true
USFS3,CEDAR BRIDGE - NJ                      USFS,NJWxNet,39.84000015258789,-74.37999725341797,57.0,-9999.0,null,null,null,true
KEYW4,KEYHOLE RESERVOIR NEAR MOORCROFT WY US        USBR,HADS2,44.383331298828125,-104.78333282470703,1234.699951171875,-9999.0,null,null,null,true
FMOA1,Palmetta Beach, AL,nosports,30.22800064086914,-88.0250015258789,0.0,-9999.0,null,null,null,true
CHRI1,CHALLIS                          ID US,RAWS,44.504398345947266,-114.22250366210938,1592.9000244140625,-9999.0,null,null,null,true
RFSC1,REDDING FIRE STATION AT REDDING  CA US,HADS2,40.57305908203125,-122.41500091552734,225.60000610351562,-9999.0,null,null,null,true
TRITZ,SR 395 Ritzville                 WA US WA DOT,utmesnet,47.11199951171875,-118.3949966430664,555.7000122070312,-9999.0,null,null,null,true
STVC1,MERCED RIVER NEAR STEVINSON 5NW  CA US       CADWR,HADS2,37.369998931884766,-120.93000030517578,25.0,-9999.0,null,null,null,true
SYCO2,SPAVINAW CREEK NEAR SYCAMORE 7SE OK US        USGS,HADS2,36.334720611572266,-94.64138793945312,264.6000061035156,-9999.0,null,null,null,true
VICM8,Bitterroot at Bell Crossing      MT US MSOWFO,utmesnet,46.439998626708984,-114.12000274658203,1015.0,-9999.0,null,null,null,true
SDFRV,French Valley                    CA US SGXWFO,utmesnet,33.59700012207031,-117.08799743652344,434.29998779296875,-9999.0,null,null,null,true
PSC1,Paul Smiths, NY,gpsmet,44.43450164794922,-74.25,502.814208984375,-9999.0,null,null,null,true
ALIA2,Alitak, AK,NOS-NWLON,56.89799880981445,-154.2469940185547,0.0,-9999.0,null,null,null,true
JUMN2,NEW WASHOE CITY WASHOE                 NV,,39.29610061645508,-119.7197036743164,1864.342041015625,-9999.0,null,null,null,true
TRIVE,Riverside                        WA US WA DOT,utmesnet,48.50040054321289,-119.5093994140625,274.0,-9999.0,null,null,null,true
FCRC2,FT. CARSON                       CO US,RAWS,38.65890121459961,-104.85389709472656,2072.60009765625,-9999.0,null,null,null,true
RLCT2,Richland Springs 6 WNW,LCRA_quart,31.288570404052734,-99.05198669433594,450.9389953613281,-9999.0,null,null,null,true
ADRN5,ADAMS RANCH #1                   NM US SCAN,utmesnet,34.25,-105.41999816894531,1882.0999755859375,-9999.0,null,null,null,true
SCCS2,SKUNK CREEK NEAR CHESTER 6SE     SD US        USGS,HADS2,43.848060607910156,-96.83611297607422,478.5,-9999.0,null,null,null,true
ADRN6,ADRIAN RAIN GAGE NEAR CANISTEO 3 NY US        USGS,HADS2,42.2511100769043,-77.49832916259766,343.5,-9999.0,null,null,null,true
GRWA3,GRANITE CK BLO WATSON LAKE       AZ US        USGS,HADS2,34.613609313964844,-112.41722106933594,1530.0999755859375,-9999.0,null,null,null,true
RACU1,MCCRACKEN MESA                   UT US SCAN,utmesnet,37.43333053588867,-109.33332824707031,1621.199951171875,-9999.0,null,null,null,true
TKVA2,TOKOSITNA VALLEY                 AK US SNOTEL,utmesnet,62.630001068115234,-150.77999877929688,259.1000061035156,-9999.0,null,null,null,true
BFRI1,BRACE FLAT                       ID US,RAWS,42.35169982910156,-116.69190216064453,1499.5999755859375,-9999.0,null,null,null,true
HRPW1,HARTS PASS                       WA US SNOTEL,utmesnet,48.720001220703125,-120.66000366210938,1981.199951171875,-9999.0,null,null,null,true
SHSC2,SCOTCH CREEK                     CO US SNOTEL,utmesnet,37.650001525878906,-108.01000213623047,2773.699951171875,-9999.0,null,null,null,true
KNST1,KINGSTON FOSSIL PLANT RAIN GAUGE TN US         TVA,HADS2,35.9033317565918,-84.51917266845703,231.60000610351562,-9999.0,null,null,null,true
RSYI4,Sibley (HW 60/HW 9),iadotroad,43.43349838256836,-95.71489715576172,479.79998779296875,-9999.0,null,null,null,true
BOLC1,BOLAM                            CA US,RAWS,41.53419876098633,-122.20970153808594,1366.4000244140625,-9999.0,null,null,null,true
KCTD,Continental Divide I-80 west of Rawlins,wydotmet,41.71500015258789,-107.78389739990234,2145.0,-9999.0,null,null,null,true
GNJT2,North Jetty,nosports,29.357999801635742,-94.7249984741211,0.0,-9999.0,null,null,null,true
IPDI1,ISLAND PARK DAM & RESERVIOR      ID US        USBR,HADS2,44.41971969604492,-111.41388702392578,1920.9000244140625,-9999.0,null,null,null,true
W7IO1,Piedrahita AVILA ES,GLOBE_ATM,40.4556999206543,-5.321499824523926,1103.0,-9999.0,null,null,null,true
RACT2,North Llano River near Roosevelt, TX,LCRA_quart,30.499080657958984,-99.95188903808594,554.9650268554688,-9999.0,null,null,null,true
RACT1,RACCOON MOUNTAIN NEAR WHITWELL 1 TN US         TVA,HADS2,35.056671142578125,-85.38777923583984,512.0999755859375,-9999.0,null,null,null,true
MNGC1,MORONGO CANYON NEAR MORONGO VALL CA US        USGS,HADS2,34.082218170166016,-116.60582733154297,1118.5999755859375,-9999.0,null,null,null,true
MRSNV,Murray Summit,nvdot,39.21699905395508,-114.97012329101562,2222.0,-9999.0,null,null,null,true
QBMA3,BUCKSKIN MTN                     AZ US,RAWS,36.91809844970703,-112.19969940185547,1950.699951171875,-9999.0,null,null,null,true
HYDK2,MIDDLE FORK OF KENTUCKY RIVER NE KY US  USARMY-COE,HADS2,37.136940002441406,-83.37139129638672,295.70001220703125,-9999.0,null,null,null,true
